transaction_id,transaction_date,city,product_category,units_sold,revenue,customer_satisfaction
TXN-50870,2026-03-07,Tokyo,Home & Kitchen,4,394.68,3
TXN-50871,2026-03-07,London,Books,2,39.97,4
TXN-50872,2026-03-07,Berlin,Electronics,2,532.57,4
TXN-50873,2026-03-07,San Francisco,Books,1,20.75,5
TXN-50874,2026-03-07,New York,Books,4,82.73,3
TXN-50875,2026-03-07,Singapore,Books,1,18.62,4
TXN-50876,2026-03-07,Berlin,Electronics,5,1125.06,3
TXN-50877,2026-03-07,Berlin,Home & Kitchen,3,297.59,5
TXN-50878,2026-03-07,Singapore,Fashion,4,331.83,4
TXN-50879,2026-03-07,San Francisco,Electronics,4,999.59,5
TXN-50880,2026-03-07,Tokyo,Home & Kitchen,3,284.27,3
TXN-50881,2026-03-07,Singapore,Electronics,2,450.33,4
TXN-50882,2026-03-07,Berlin,Groceries,5,177.13,3
TXN-50883,2026-03-07,San Francisco,Electronics,4,942.13,5
TXN-50884,2026-03-07,New York,Books,3,65.0,3
TXN-50885,2026-03-07,Tokyo,Electronics,2,518.56,3
TXN-50886,2026-03-08,New York,Groceries,4,127.95,5
TXN-50887,2026-03-08,New York,Home & Kitchen,4,352.65,5
TXN-50888,2026-03-08,San Francisco,Home & Kitchen,4,306.44,5
TXN-50889,2026-03-08,Berlin,Electronics,4,1151.64,4
TXN-50890,2026-03-08,San Francisco,Home & Kitchen,5,404.64,3
TXN-50891,2026-03-08,Tokyo,Electronics,5,1352.31,4
TXN-50892,2026-03-08,Tokyo,Home & Kitchen,4,405.91,5
TXN-50893,2026-03-08,London,Fashion,4,332.94,4
TXN-50894,2026-03-08,San Francisco,Books,2,40.95,5
TXN-50895,2026-03-08,London,Home & Kitchen,5,492.24,5
TXN-50896,2026-03-08,Singapore,Home & Kitchen,2,163.25,5
TXN-50897,2026-03-08,Singapore,Groceries,3,123.52,3
TXN-50898,2026-03-08,Berlin,Fashion,5,387.9,4
TXN-50899,2026-03-08,London,Electronics,5,1305.14,5
TXN-50900,2026-03-08,Singapore,Books,5,98.58,4
TXN-50901,2026-03-08,Berlin,Electronics,1,226.9,3
TXN-50902,2026-03-08,Singapore,Electronics,1,239.99,3
TXN-50903,2026-03-08,Singapore,Groceries,3,99.11,3
TXN-50904,2026-03-08,San Francisco,Groceries,5,159.2,4
TXN-50905,2026-03-09,Singapore,Home & Kitchen,5,492.77,5
TXN-50906,2026-03-09,Tokyo,Home & Kitchen,2,179.06,5
TXN-50907,2026-03-09,Singapore,Groceries,1,41.23,4
TXN-50908,2026-03-09,Singapore,Books,3,71.38,3
TXN-50909,2026-03-09,Singapore,Electronics,3,720.69,4
TXN-50910,2026-03-09,Singapore,Fashion,3,236.57,5
TXN-50911,2026-03-09,San Francisco,Home & Kitchen,2,168.0,3
TXN-50912,2026-03-09,San Francisco,Electronics,2,560.26,3
TXN-50913,2026-03-09,New York,Books,4,78.7,4
TXN-50914,2026-03-10,Berlin,Fashion,3,189.36,4
TXN-50915,2026-03-10,New York,Fashion,2,165.0,5
TXN-50916,2026-03-10,Singapore,Electronics,5,1441.18,4
TXN-50917,2026-03-10,Berlin,Books,5,100.74,5
TXN-50918,2026-03-10,Berlin,Groceries,2,83.1,5
TXN-50919,2026-03-10,Berlin,Electronics,2,512.39,5
TXN-50920,2026-03-10,New York,Books,3,57.98,3
TXN-50921,2026-03-10,London,Groceries,3,103.75,5
TXN-50922,2026-03-10,Tokyo,Home & Kitchen,5,487.52,5
TXN-50923,2026-03-10,New York,Electronics,3,775.28,5
TXN-50924,2026-03-11,San Francisco,Home & Kitchen,1,93.91,4
TXN-50925,2026-03-11,New York,Books,4,78.16,5
TXN-50926,2026-03-11,New York,Groceries,5,200.66,4
TXN-50927,2026-03-11,Berlin,Home & Kitchen,4,355.65,4
TXN-50928,2026-03-11,London,Fashion,5,323.65,3
TXN-50929,2026-03-11,Berlin,Fashion,5,315.77,3
TXN-50930,2026-03-11,Singapore,Fashion,2,162.33,4
TXN-50931,2026-03-11,San Francisco,Electronics,5,1435.78,5
TXN-50932,2026-03-11,Singapore,Books,1,22.48,3
TXN-50933,2026-03-11,Tokyo,Electronics,3,683.52,3
TXN-50934,2026-03-11,San Francisco,Electronics,3,800.57,5
TXN-50935,2026-03-11,London,Fashion,4,284.59,5
TXN-50936,2026-03-11,Tokyo,Books,3,54.3,5
TXN-50937,2026-03-11,Berlin,Electronics,1,273.11,5
TXN-50938,2026-03-11,Singapore,Electronics,5,1142.07,3
TXN-50939,2026-03-11,Berlin,Groceries,1,34.54,5
TXN-50940,2026-03-11,Berlin,Groceries,1,34.46,4
TXN-50941,2026-03-12,Singapore,Books,1,20.84,5
TXN-50942,2026-03-12,San Francisco,Fashion,4,318.93,5
TXN-50943,2026-03-12,Singapore,Groceries,2,69.26,5
TXN-50944,2026-03-12,New York,Groceries,5,203.43,3
TXN-50945,2026-03-12,New York,Electronics,1,267.95,4
TXN-50946,2026-03-12,Berlin,Home & Kitchen,1,84.27,5
TXN-50947,2026-03-12,San Francisco,Groceries,4,164.04,5
TXN-50948,2026-03-12,San Francisco,Fashion,2,135.27,4
TXN-50949,2026-03-12,New York,Fashion,2,154.18,5
TXN-50950,2026-03-12,Berlin,Electronics,4,1093.4,3
TXN-50951,2026-03-12,Singapore,Groceries,1,34.13,3
TXN-50952,2026-03-12,Tokyo,Home & Kitchen,3,256.82,5
TXN-50953,2026-03-12,New York,Fashion,3,228.03,3
TXN-50954,2026-03-12,Tokyo,Groceries,4,139.79,5
TXN-50955,2026-03-13,San Francisco,Home & Kitchen,5,454.77,4
TXN-50956,2026-03-13,San Francisco,Books,1,19.88,3
TXN-50957,2026-03-13,London,Books,3,56.42,5
TXN-50958,2026-03-13,Tokyo,Groceries,4,144.71,4
TXN-50959,2026-03-13,Berlin,Books,1,19.05,5
TXN-50960,2026-03-13,London,Electronics,2,583.69,3
TXN-50961,2026-03-13,Singapore,Groceries,1,39.14,3
TXN-50962,2026-03-13,Singapore,Home & Kitchen,1,97.22,5
TXN-50963,2026-03-13,Berlin,Books,2,46.88,5
TXN-50964,2026-03-13,Berlin,Groceries,5,182.29,3
TXN-50965,2026-03-13,Tokyo,Groceries,2,81.72,5
TXN-50966,2026-03-13,San Francisco,Groceries,4,147.05,3
TXN-50967,2026-03-14,Berlin,Groceries,1,38.46,5
TXN-50968,2026-03-14,Berlin,Fashion,2,144.74,3
TXN-50969,2026-03-14,Berlin,Home & Kitchen,2,190.53,4
TXN-50970,2026-03-14,New York,Groceries,2,78.99,3
TXN-50971,2026-03-14,London,Electronics,3,727.65,5
TXN-50972,2026-03-14,Berlin,Fashion,3,213.45,4
TXN-50973,2026-03-14,New York,Electronics,3,698.23,5
TXN-50974,2026-03-14,Singapore,Groceries,3,112.73,5
TXN-50975,2026-03-14,Tokyo,Fashion,4,282.68,5
TXN-50976,2026-03-14,Berlin,Electronics,3,759.67,3
TXN-50977,2026-03-14,Tokyo,Home & Kitchen,3,292.02,4
TXN-50978,2026-03-14,Tokyo,Books,5,90.2,3
TXN-50979,2026-03-14,San Francisco,Books,2,36.93,5
TXN-50980,2026-03-14,San Francisco,Groceries,2,66.93,4
TXN-50981,2026-03-15,Singapore,Electronics,2,512.19,4
TXN-50982,2026-03-15,Tokyo,Electronics,4,1043.71,5
TXN-50983,2026-03-15,Singapore,Fashion,4,253.89,3
TXN-50984,2026-03-15,Berlin,Fashion,5,331.92,5
TXN-50985,2026-03-15,New York,Home & Kitchen,5,401.23,3
TXN-50986,2026-03-15,San Francisco,Groceries,5,207.81,5
TXN-50987,2026-03-15,Singapore,Home & Kitchen,1,98.9,5
TXN-50988,2026-03-15,New York,Groceries,2,72.43,4
TXN-50989,2026-03-15,San Francisco,Books,2,45.96,5
TXN-50990,2026-03-15,Berlin,Fashion,2,152.17,5
TXN-50991,2026-03-15,San Francisco,Groceries,3,123.55,5
TXN-50992,2026-03-15,New York,Home & Kitchen,2,172.29,3
TXN-50993,2026-03-15,New York,Electronics,2,528.41,5
TXN-50994,2026-03-15,San Francisco,Books,5,92.89,4
TXN-50995,2026-03-15,Berlin,Home & Kitchen,1,98.88,5
TXN-50996,2026-03-15,New York,Home & Kitchen,1,88.8,3
TXN-50997,2026-03-15,Berlin,Home & Kitchen,1,99.37,5
TXN-50998,2026-03-16,Berlin,Books,4,80.89,3
TXN-50999,2026-03-16,Tokyo,Home & Kitchen,2,200.86,4
TXN-51000,2026-03-16,London,Books,5,114.14,5
TXN-51001,2026-03-16,New York,Home & Kitchen,4,319.66,4
TXN-51002,2026-03-16,New York,Fashion,3,226.69,5
TXN-51003,2026-03-16,London,Books,2,36.07,5
TXN-51004,2026-03-16,Berlin,Electronics,5,1169.19,3
TXN-51005,2026-03-16,Singapore,Books,2,44.25,4
TXN-51006,2026-03-16,London,Books,1,18.93,5
TXN-51007,2026-03-16,London,Home & Kitchen,3,294.91,4
TXN-51008,2026-03-16,London,Home & Kitchen,5,417.63,5
TXN-51009,2026-03-16,San Francisco,Books,4,85.25,5
TXN-51010,2026-03-16,San Francisco,Books,3,64.06,4
TXN-51011,2026-03-16,London,Groceries,5,175.58,5
TXN-51012,2026-03-16,Singapore,Books,2,46.26,5
TXN-51013,2026-03-16,Singapore,Electronics,2,516.99,5
TXN-51014,2026-03-16,New York,Fashion,2,147.35,4
TXN-51015,2026-03-16,Berlin,Home & Kitchen,1,80.6,5
TXN-51016,2026-03-17,San Francisco,Electronics,4,1177.76,4
TXN-51017,2026-03-17,New York,Electronics,3,724.9,3
TXN-51018,2026-03-17,New York,Home & Kitchen,4,400.93,4
TXN-51019,2026-03-17,Singapore,Home & Kitchen,5,419.02,5
TXN-51020,2026-03-17,San Francisco,Electronics,4,1031.69,3
TXN-51021,2026-03-17,London,Home & Kitchen,2,154.71,5
TXN-51022,2026-03-17,Berlin,Home & Kitchen,2,184.37,5
TXN-51023,2026-03-17,London,Electronics,2,548.25,3
TXN-51024,2026-03-18,Tokyo,Groceries,3,115.59,4
TXN-51025,2026-03-18,San Francisco,Home & Kitchen,5,384.46,5
TXN-51026,2026-03-18,New York,Electronics,5,1231.69,5
TXN-51027,2026-03-18,London,Home & Kitchen,3,303.19,4
TXN-51028,2026-03-18,Berlin,Fashion,2,145.1,4
TXN-51029,2026-03-18,New York,Home & Kitchen,3,242.89,5
TXN-51030,2026-03-18,Berlin,Electronics,1,262.74,4
TXN-51031,2026-03-18,Berlin,Electronics,3,872.13,5
TXN-51032,2026-03-18,Singapore,Groceries,4,166.57,5
TXN-51033,2026-03-19,London,Fashion,4,309.25,5
TXN-51034,2026-03-19,Tokyo,Electronics,1,244.34,4
TXN-51035,2026-03-19,Singapore,Fashion,2,159.61,4
TXN-51036,2026-03-19,Berlin,Groceries,5,158.01,4
TXN-51037,2026-03-19,London,Fashion,1,71.38,5
TXN-51038,2026-03-19,New York,Groceries,5,206.4,4
TXN-51039,2026-03-19,London,Groceries,2,81.78,4
TXN-51040,2026-03-19,Singapore,Fashion,2,146.96,3
TXN-51041,2026-03-19,Singapore,Fashion,2,162.66,3
TXN-51042,2026-03-19,San Francisco,Fashion,2,161.13,4
TXN-51043,2026-03-19,New York,Fashion,1,82.32,5
TXN-51044,2026-03-19,Berlin,Books,1,22.59,5
TXN-51045,2026-03-19,Tokyo,Electronics,3,814.65,4
TXN-51046,2026-03-19,London,Home & Kitchen,4,324.65,5
TXN-51047,2026-03-19,Tokyo,Groceries,2,78.75,3
TXN-51048,2026-03-20,Tokyo,Home & Kitchen,4,401.84,3
TXN-51049,2026-03-20,London,Home & Kitchen,4,393.76,3
TXN-51050,2026-03-20,New York,Books,5,103.8,5
TXN-51051,2026-03-20,New York,Electronics,2,506.91,3
TXN-51052,2026-03-20,London,Groceries,5,202.75,3
TXN-51053,2026-03-20,London,Home & Kitchen,2,166.74,5
TXN-51054,2026-03-20,London,Groceries,2,73.47,3
TXN-51055,2026-03-20,Singapore,Books,3,60.57,4
TXN-51056,2026-03-21,San Francisco,Books,5,93.93,5
TXN-51057,2026-03-21,New York,Fashion,3,239.66,5
TXN-51058,2026-03-21,Tokyo,Books,2,37.75,5
TXN-51059,2026-03-21,Tokyo,Fashion,1,66.71,4
TXN-51060,2026-03-21,Singapore,Fashion,5,371.07,4
TXN-51061,2026-03-21,London,Books,3,64.12,5
TXN-51062,2026-03-21,Tokyo,Electronics,1,276.79,3
TXN-51063,2026-03-21,London,Fashion,4,322.47,3
TXN-51064,2026-03-21,Singapore,Books,3,58.68,4
TXN-51065,2026-03-21,Berlin,Home & Kitchen,3,255.83,4
TXN-51066,2026-03-21,London,Electronics,5,1199.61,5
TXN-51067,2026-03-21,San Francisco,Home & Kitchen,3,256.67,5
TXN-51068,2026-03-22,Singapore,Books,4,93.35,4
TXN-51069,2026-03-22,London,Home & Kitchen,4,370.43,3
TXN-51070,2026-03-22,Singapore,Fashion,3,215.57,5
TXN-51071,2026-03-22,Tokyo,Home & Kitchen,1,78.52,4
TXN-51072,2026-03-22,London,Fashion,3,230.14,5
TXN-51073,2026-03-22,Berlin,Groceries,4,137.39,4
TXN-51074,2026-03-22,Singapore,Groceries,5,184.85,4
TXN-51075,2026-03-22,San Francisco,Books,2,46.25,3
TXN-51076,2026-03-22,Singapore,Fashion,3,248.25,5
TXN-51077,2026-03-22,San Francisco,Electronics,2,509.56,3
TXN-51078,2026-03-22,Tokyo,Electronics,5,1145.18,4
TXN-51079,2026-03-22,New York,Home & Kitchen,1,83.19,3
TXN-51080,2026-03-22,Singapore,Electronics,4,992.81,3
TXN-51081,2026-03-22,Tokyo,Groceries,2,65.76,3
TXN-51082,2026-03-22,New York,Electronics,3,868.58,4
TXN-51083,2026-03-22,Tokyo,Books,5,118.05,5
TXN-51084,2026-03-23,Singapore,Fashion,5,333.59,5
TXN-51085,2026-03-23,Singapore,Books,5,103.05,5
TXN-51086,2026-03-23,London,Home & Kitchen,3,266.35,3
TXN-51087,2026-03-23,Tokyo,Electronics,3,757.3,4
TXN-51088,2026-03-23,London,Fashion,1,63.0,3
TXN-51089,2026-03-23,London,Groceries,4,148.47,5
TXN-51090,2026-03-23,Tokyo,Books,3,54.16,4
TXN-51091,2026-03-23,Berlin,Groceries,2,79.73,5
TXN-51092,2026-03-23,San Francisco,Groceries,4,163.05,4
TXN-51093,2026-03-23,San Francisco,Books,2,44.58,5
TXN-51094,2026-03-23,Tokyo,Books,2,39.16,4
TXN-51095,2026-03-23,Berlin,Fashion,5,399.8,5
TXN-51096,2026-03-23,London,Groceries,5,199.96,4
TXN-51097,2026-03-23,New York,Fashion,2,131.74,3
TXN-51098,2026-03-23,Berlin,Books,4,78.53,5
TXN-51099,2026-03-24,London,Fashion,1,66.2,5
TXN-51100,2026-03-24,San Francisco,Electronics,1,246.16,3
TXN-51101,2026-03-24,Singapore,Books,1,19.4,3
TXN-51102,2026-03-24,Tokyo,Electronics,2,501.29,4
TXN-51103,2026-03-24,London,Books,4,88.73,3
TXN-51104,2026-03-24,New York,Groceries,2,64.18,4
TXN-51105,2026-03-24,Berlin,Electronics,4,954.48,4
TXN-51106,2026-03-24,New York,Books,1,23.85,5
TXN-51107,2026-03-24,Tokyo,Fashion,4,272.76,3
TXN-51108,2026-03-24,Tokyo,Fashion,1,73.94,3
TXN-51109,2026-03-24,Tokyo,Books,3,70.85,3
TXN-51110,2026-03-24,Singapore,Electronics,5,1320.35,4
TXN-51111,2026-03-24,Singapore,Books,3,57.58,3
TXN-51112,2026-03-24,New York,Fashion,2,152.58,4
TXN-51113,2026-03-24,San Francisco,Electronics,3,806.56,4
TXN-51114,2026-03-25,New York,Fashion,1,75.2,5
TXN-51115,2026-03-25,Singapore,Books,5,94.65,3
TXN-51116,2026-03-25,San Francisco,Fashion,4,259.68,5
TXN-51117,2026-03-25,Singapore,Groceries,1,32.13,5
TXN-51118,2026-03-25,Singapore,Fashion,5,398.1,3
TXN-51119,2026-03-25,San Francisco,Books,3,71.67,5
TXN-51120,2026-03-25,Tokyo,Groceries,2,63.45,4
TXN-51121,2026-03-25,Singapore,Groceries,2,68.26,3
TXN-51122,2026-03-25,Singapore,Books,4,85.42,5
TXN-51123,2026-03-25,San Francisco,Books,5,95.6,4
TXN-51124,2026-03-25,Singapore,Groceries,4,137.56,5
TXN-51125,2026-03-25,San Francisco,Home & Kitchen,1,90.04,4
TXN-51126,2026-03-25,London,Groceries,5,176.77,3
TXN-51127,2026-03-25,Tokyo,Home & Kitchen,2,198.03,5
TXN-51128,2026-03-25,Berlin,Groceries,2,69.73,3
TXN-51129,2026-03-25,Tokyo,Home & Kitchen,2,179.73,4
TXN-51130,2026-03-25,San Francisco,Home & Kitchen,5,418.6,4
TXN-51131,2026-03-25,New York,Groceries,1,36.99,3
TXN-51132,2026-03-25,San Francisco,Electronics,2,581.02,3
TXN-51133,2026-03-25,Tokyo,Electronics,2,464.81,5
TXN-51134,2026-03-26,Singapore,Books,4,84.62,5
TXN-51135,2026-03-26,London,Home & Kitchen,1,85.84,5
TXN-51136,2026-03-26,New York,Electronics,2,548.36,3
TXN-51137,2026-03-26,Singapore,Books,1,20.17,5
TXN-51138,2026-03-26,London,Books,1,22.94,4
TXN-51139,2026-03-26,New York,Home & Kitchen,1,97.78,3
TXN-51140,2026-03-26,Berlin,Fashion,1,65.13,3
TXN-51141,2026-03-26,Tokyo,Home & Kitchen,2,162.85,5
TXN-51142,2026-03-26,Berlin,Fashion,2,149.45,5
TXN-51143,2026-03-26,Singapore,Books,1,22.6,5
TXN-51144,2026-03-26,Singapore,Groceries,4,155.51,4
TXN-51145,2026-03-26,San Francisco,Electronics,2,532.49,5
TXN-51146,2026-03-26,Singapore,Groceries,2,74.21,5
TXN-51147,2026-03-26,London,Books,3,63.9,4
TXN-51148,2026-03-26,Tokyo,Groceries,4,160.7,4
TXN-51149,2026-03-26,San Francisco,Home & Kitchen,5,452.07,4
TXN-51150,2026-03-26,Singapore,Home & Kitchen,3,257.04,4
TXN-51151,2026-03-26,Tokyo,Books,1,22.36,4
TXN-51152,2026-03-27,Berlin,Electronics,2,599.01,4
TXN-51153,2026-03-27,London,Electronics,2,482.22,4
TXN-51154,2026-03-27,Singapore,Electronics,3,881.8,5
TXN-51155,2026-03-27,Berlin,Home & Kitchen,5,402.23,3
TXN-51156,2026-03-27,London,Books,2,37.66,4
TXN-51157,2026-03-27,San Francisco,Home & Kitchen,2,166.07,4
TXN-51158,2026-03-27,Berlin,Electronics,4,1070.72,3
TXN-51159,2026-03-27,Singapore,Electronics,3,853.4,3
TXN-51160,2026-03-27,Singapore,Books,5,114.59,3
TXN-51161,2026-03-27,Singapore,Home & Kitchen,3,232.36,5
TXN-51162,2026-03-27,New York,Books,1,23.53,4
TXN-51163,2026-03-27,Tokyo,Groceries,4,165.07,3
TXN-51164,2026-03-27,Singapore,Fashion,5,412.51,5
TXN-51165,2026-03-27,New York,Books,3,63.44,4
TXN-51166,2026-03-27,Berlin,Home & Kitchen,2,169.67,5
TXN-51167,2026-03-27,San Francisco,Fashion,1,77.15,4
TXN-51168,2026-03-27,Berlin,Books,5,105.14,3
TXN-51169,2026-03-28,Tokyo,Groceries,2,65.78,3
TXN-51170,2026-03-28,Berlin,Books,1,21.29,4
TXN-51171,2026-03-28,Tokyo,Electronics,5,1287.93,5
TXN-51172,2026-03-28,San Francisco,Fashion,4,298.98,4
TXN-51173,2026-03-28,Singapore,Books,5,95.88,5
TXN-51174,2026-03-28,San Francisco,Home & Kitchen,2,156.65,4
TXN-51175,2026-03-28,Singapore,Groceries,5,162.2,5
TXN-51176,2026-03-28,Tokyo,Books,3,60.27,4
TXN-51177,2026-03-28,Berlin,Groceries,1,39.58,3
TXN-51178,2026-03-28,Berlin,Groceries,4,152.17,4
TXN-51179,2026-03-28,San Francisco,Electronics,2,552.8,3
TXN-51180,2026-03-28,New York,Electronics,1,243.23,5
TXN-51181,2026-03-28,London,Fashion,1,70.21,3
TXN-51182,2026-03-28,Tokyo,Groceries,4,126.96,3
TXN-51183,2026-03-29,San Francisco,Home & Kitchen,2,180.87,4
TXN-51184,2026-03-29,Tokyo,Home & Kitchen,5,475.57,3
TXN-51185,2026-03-29,Tokyo,Electronics,5,1464.77,5
TXN-51186,2026-03-29,London,Electronics,2,459.02,3
TXN-51187,2026-03-29,London,Home & Kitchen,1,88.36,3
TXN-51188,2026-03-29,Tokyo,Electronics,3,824.17,5
TXN-51189,2026-03-29,New York,Groceries,1,34.57,5
TXN-51190,2026-03-29,San Francisco,Books,4,84.2,5
TXN-51191,2026-03-29,London,Electronics,4,1160.03,5
TXN-51192,2026-03-29,San Francisco,Electronics,2,525.1,4
TXN-51193,2026-03-29,Singapore,Home & Kitchen,1,77.51,5
TXN-51194,2026-03-29,London,Groceries,4,142.52,3
TXN-51195,2026-03-29,London,Electronics,3,754.96,4
TXN-51196,2026-03-29,Berlin,Fashion,3,240.15,5
TXN-51197,2026-03-29,Tokyo,Groceries,1,41.41,4
TXN-51198,2026-03-29,San Francisco,Fashion,3,245.52,5
TXN-51199,2026-03-29,New York,Fashion,4,295.74,5
TXN-51200,2026-03-29,Singapore,Home & Kitchen,2,174.28,5
TXN-51201,2026-03-29,Tokyo,Fashion,3,246.31,4
TXN-51202,2026-03-30,San Francisco,Home & Kitchen,2,186.28,5
TXN-51203,2026-03-30,Singapore,Home & Kitchen,2,196.99,4
TXN-51204,2026-03-30,San Francisco,Home & Kitchen,4,407.56,3
TXN-51205,2026-03-30,San Francisco,Home & Kitchen,3,234.69,5
TXN-51206,2026-03-30,San Francisco,Electronics,3,863.89,3
TXN-51207,2026-03-30,London,Electronics,4,1188.36,4
TXN-51208,2026-03-30,Singapore,Books,3,56.74,3
TXN-51209,2026-03-30,San Francisco,Electronics,2,453.93,5
TXN-51210,2026-03-30,London,Home & Kitchen,5,454.8,3
TXN-51211,2026-03-30,San Francisco,Home & Kitchen,2,188.06,4
TXN-51212,2026-03-30,Singapore,Electronics,4,940.23,5
TXN-51213,2026-03-30,Singapore,Books,3,57.31,4
TXN-51214,2026-03-30,Tokyo,Books,2,37.97,3
TXN-51215,2026-03-30,Tokyo,Electronics,1,294.41,4
TXN-51216,2026-03-30,Singapore,Fashion,2,157.83,3
TXN-51217,2026-03-31,Berlin,Books,4,88.51,4
TXN-51218,2026-03-31,Tokyo,Fashion,4,317.2,5
TXN-51219,2026-03-31,Singapore,Books,3,61.09,5
TXN-51220,2026-03-31,Berlin,Home & Kitchen,5,449.47,5
TXN-51221,2026-03-31,Berlin,Electronics,1,258.87,3
TXN-51222,2026-03-31,Berlin,Fashion,5,356.54,5
TXN-51223,2026-03-31,Berlin,Electronics,4,1054.84,5
TXN-51224,2026-03-31,San Francisco,Electronics,3,773.9,4
TXN-51225,2026-03-31,Tokyo,Groceries,2,71.87,5
TXN-51226,2026-03-31,Singapore,Electronics,5,1463.88,4
TXN-51227,2026-04-01,New York,Books,5,93.4,5
TXN-51228,2026-04-01,San Francisco,Home & Kitchen,4,348.18,4
TXN-51229,2026-04-01,San Francisco,Electronics,4,1077.09,5
TXN-51230,2026-04-01,Tokyo,Fashion,1,68.25,5
TXN-51231,2026-04-01,Singapore,Fashion,1,64.92,5
TXN-51232,2026-04-01,Singapore,Books,3,55.54,5
TXN-51233,2026-04-01,Singapore,Books,5,108.36,3
TXN-51234,2026-04-01,Berlin,Books,4,73.05,3
TXN-51235,2026-04-01,Berlin,Groceries,2,66.4,3
TXN-51236,2026-04-01,Singapore,Fashion,1,71.81,4
TXN-51237,2026-04-01,London,Books,2,37.41,3
TXN-51238,2026-04-01,New York,Fashion,5,395.37,3
TXN-51239,2026-04-01,Tokyo,Books,4,85.04,3
TXN-51240,2026-04-01,Tokyo,Home & Kitchen,2,164.06,5
TXN-51241,2026-04-01,Tokyo,Books,4,82.61,5
TXN-51242,2026-04-01,New York,Home & Kitchen,2,197.99,4
TXN-51243,2026-04-01,Singapore,Home & Kitchen,5,487.07,3
TXN-51244,2026-04-01,San Francisco,Electronics,2,458.26,4
TXN-51245,2026-04-02,New York,Fashion,5,402.99,4
TXN-51246,2026-04-02,New York,Groceries,1,32.64,3
TXN-51247,2026-04-02,Singapore,Fashion,3,227.5,5
TXN-51248,2026-04-02,Berlin,Home & Kitchen,5,405.12,4
TXN-51249,2026-04-02,London,Home & Kitchen,1,78.87,4
TXN-51250,2026-04-02,London,Groceries,4,160.45,4
TXN-51251,2026-04-02,New York,Home & Kitchen,3,265.52,3
TXN-51252,2026-04-02,London,Groceries,5,179.22,3
TXN-51253,2026-04-03,Berlin,Fashion,1,65.3,5
TXN-51254,2026-04-03,New York,Home & Kitchen,4,379.86,5
TXN-51255,2026-04-03,Tokyo,Groceries,5,202.01,4
TXN-51256,2026-04-03,Berlin,Home & Kitchen,5,427.62,3
TXN-51257,2026-04-03,Berlin,Home & Kitchen,4,359.01,5
TXN-51258,2026-04-03,Tokyo,Books,2,46.6,3
TXN-51259,2026-04-03,San Francisco,Groceries,1,32.74,4
TXN-51260,2026-04-03,Singapore,Electronics,2,569.93,4
TXN-51261,2026-04-03,New York,Books,3,60.29,5
TXN-51262,2026-04-03,New York,Fashion,2,154.98,4
TXN-51263,2026-04-03,London,Electronics,3,789.01,4
TXN-51264,2026-04-03,New York,Electronics,3,751.81,5
TXN-51265,2026-04-03,Berlin,Home & Kitchen,1,97.72,3
TXN-51266,2026-04-03,London,Groceries,4,164.48,3
TXN-51267,2026-04-03,Tokyo,Fashion,2,152.34,5
TXN-51268,2026-04-03,Tokyo,Groceries,4,164.97,3
TXN-51269,2026-04-03,London,Home & Kitchen,5,474.93,4
TXN-51270,2026-04-03,Berlin,Home & Kitchen,1,81.81,5
TXN-51271,2026-04-03,London,Groceries,1,41.68,4
TXN-51272,2026-04-04,Tokyo,Groceries,5,201.73,5
TXN-51273,2026-04-04,Tokyo,Home & Kitchen,2,183.35,4
TXN-51274,2026-04-04,Singapore,Groceries,1,34.35,3
TXN-51275,2026-04-04,San Francisco,Books,3,62.13,4
TXN-51276,2026-04-04,Berlin,Fashion,3,200.03,4
TXN-51277,2026-04-04,San Francisco,Electronics,1,258.28,3
TXN-51278,2026-04-04,Berlin,Books,2,38.28,4
TXN-51279,2026-04-04,London,Home & Kitchen,3,240.46,3
TXN-51280,2026-04-05,San Francisco,Fashion,1,72.65,5
TXN-51281,2026-04-05,New York,Home & Kitchen,1,84.43,3
TXN-51282,2026-04-05,New York,Home & Kitchen,3,265.22,3
TXN-51283,2026-04-05,Berlin,Electronics,3,680.06,4
TXN-51284,2026-04-05,London,Fashion,2,134.09,4
TXN-51285,2026-04-05,London,Home & Kitchen,4,374.45,4
TXN-51286,2026-04-05,San Francisco,Fashion,3,196.21,5
TXN-51287,2026-04-05,Berlin,Home & Kitchen,1,81.77,4
TXN-51288,2026-04-05,London,Home & Kitchen,3,240.33,5
TXN-51289,2026-04-05,Berlin,Groceries,2,66.6,4
TXN-51290,2026-04-05,London,Home & Kitchen,5,439.07,3
TXN-51291,2026-04-05,Tokyo,Electronics,1,232.94,3
TXN-51292,2026-04-05,Tokyo,Electronics,4,953.69,5
TXN-51293,2026-04-05,Singapore,Home & Kitchen,4,368.86,4
TXN-51294,2026-04-05,San Francisco,Groceries,5,161.62,4
TXN-51295,2026-04-05,San Francisco,Home & Kitchen,1,97.23,5
TXN-51296,2026-04-06,Tokyo,Electronics,3,829.01,5
TXN-51297,2026-04-06,Tokyo,Books,2,47.37,3
TXN-51298,2026-04-06,London,Home & Kitchen,3,259.49,5
TXN-51299,2026-04-06,London,Groceries,4,146.48,3
TXN-51300,2026-04-06,New York,Books,3,62.62,3
TXN-51301,2026-04-06,London,Groceries,5,187.67,5
TXN-51302,2026-04-06,Tokyo,Electronics,1,249.44,5
TXN-51303,2026-04-06,London,Electronics,5,1297.87,5
